Topología de Red;Número de Nodos;Tiempo de Saturación
Lineal;5;12
Lineal;5;7
Lineal;5;9
Lineal;5;133
Lineal;5;12
Lineal;5;8
Lineal;5;4
Lineal;5;15
Lineal;5;3
Lineal;5;6
Lineal;5;7
Lineal;5;90
Lineal;5;5
Lineal;5;6
Lineal;5;6
Lineal;5;3
Lineal;5;2
Lineal;5;9
Lineal;5;5
Lineal;5;7
Lineal;5;15
Lineal;5;5
Lineal;5;23
Lineal;5;8
Lineal;5;4
Lineal;5;268
Lineal;5;3
Lineal;5;7
Lineal;5;16
Lineal;5;12
Lineal;5;8
Lineal;5;10
Lineal;5;15
Lineal;5;2
Lineal;5;6
Lineal;5;3
Lineal;5;4
Lineal;5;10
Lineal;5;2
Lineal;5;10
Lineal;5;8
Lineal;5;7
Lineal;5;12
Lineal;5;5
Lineal;5;10
Lineal;5;13
Lineal;5;3
Lineal;5;3
Lineal;5;7
Lineal;5;3
Lineal;5;6
Lineal;5;7
Lineal;5;42
Lineal;5;7
Lineal;5;2
Lineal;5;26
Lineal;5;5
Lineal;5;7
Lineal;5;4
Lineal;5;4
Lineal;5;7
Lineal;5;8
Lineal;5;5
Lineal;5;3
Lineal;5;24
Lineal;5;13
Lineal;5;4
Lineal;5;9
Lineal;5;12
Lineal;5;3
Lineal;5;3
Lineal;5;12
Lineal;5;2
Lineal;5;3
Lineal;5;19
Lineal;5;5
Lineal;5;3
Lineal;5;3
Lineal;5;10
Lineal;5;3
Lineal;5;5
Lineal;5;2
Lineal;5;5
Lineal;5;12
Lineal;5;2
Lineal;5;78
Lineal;5;87
Lineal;5;6
Lineal;5;4
Lineal;5;3
Lineal;5;7
Lineal;5;19
Lineal;5;8
Lineal;5;7
Lineal;5;6
Lineal;5;8
Lineal;5;5
Lineal;5;4
Lineal;5;12
Lineal;5;10
Lineal;5;10
Lineal;5;4
Lineal;5;13
Lineal;5;3
Lineal;5;12
Lineal;5;7
Lineal;5;17
Lineal;5;8
Lineal;5;26
Lineal;5;16
Lineal;5;108
Lineal;5;2
Lineal;5;5
Lineal;5;7
Lineal;5;2
Lineal;5;16
Lineal;5;8
Lineal;5;18
Lineal;5;24
Lineal;5;3
Lineal;5;6
Lineal;5;13
Lineal;5;5
Lineal;5;6
Lineal;5;7
Lineal;5;17
Lineal;5;26
Lineal;5;3
Lineal;5;5
Lineal;5;11
Lineal;5;7
Lineal;5;161
Lineal;5;279
Lineal;5;12
Lineal;5;2
Lineal;5;109
Lineal;5;18
Lineal;5;3
Lineal;5;9
Lineal;5;18
Lineal;5;8
Lineal;5;10
Lineal;5;17
Lineal;5;6
Lineal;5;7
Lineal;5;6
Lineal;5;5
Lineal;5;6
Lineal;5;7
Lineal;5;5
Lineal;5;6
Lineal;5;2136
Lineal;5;12
Lineal;5;7
Lineal;5;25
Lineal;5;25
Lineal;5;2
Lineal;5;8
Lineal;5;1
Lineal;5;29
Lineal;5;4
Lineal;5;3
Lineal;5;6
Lineal;5;3
Lineal;5;3
Lineal;5;6
Lineal;5;18
Lineal;5;6
Lineal;5;4
Lineal;5;6
Lineal;5;2
Lineal;5;6
Lineal;5;11
Lineal;5;9
Lineal;5;6
Lineal;5;15
Lineal;5;46
Lineal;5;7
Lineal;5;4
Lineal;5;12
Lineal;5;10
Lineal;5;7
Lineal;5;5
Lineal;5;4
Lineal;5;3
Lineal;5;8
Lineal;5;17
Lineal;5;3
Lineal;5;52
Lineal;5;10
Lineal;5;173
Lineal;5;26
Lineal;5;27
Lineal;5;49
Lineal;5;5
Lineal;5;11
Lineal;5;4
Lineal;5;7
Lineal;5;98
Lineal;5;3
Lineal;5;7
Lineal;5;14
Lineal;5;43
Lineal;5;24
Lineal;5;7
Lineal;5;10
Lineal;5;25
Lineal;5;22
Lineal;5;23
Lineal;5;6
Lineal;5;6
Lineal;5;9
Lineal;5;6
Lineal;5;12
Lineal;5;12
Lineal;5;6
Lineal;5;4
Lineal;5;12
Lineal;5;12
Lineal;5;7
Lineal;5;4
Lineal;5;9
Lineal;5;40
Lineal;5;12
Lineal;5;2
Lineal;5;5
Lineal;5;6
Lineal;5;2
Lineal;5;18
Lineal;5;1
Lineal;5;3
Lineal;5;13
Lineal;5;5
Lineal;5;5
Lineal;5;6
Lineal;5;13
Lineal;5;3
Lineal;5;3
Lineal;5;8
Lineal;5;9
Lineal;5;1
Lineal;5;7
Lineal;5;2
Lineal;5;5
Lineal;5;50
Lineal;5;29
Lineal;5;4
Lineal;5;5
Lineal;5;3
Lineal;5;11
Lineal;5;6
Lineal;5;8
Lineal;5;4
Lineal;5;53940
Lineal;5;5
Lineal;5;22
Lineal;5;16
Lineal;5;11
Lineal;5;5
Lineal;5;1
Lineal;5;4
Lineal;5;73
Lineal;5;260
Lineal;5;9
Lineal;5;48
Lineal;5;17
Lineal;5;34
Lineal;5;6
Lineal;5;6
Lineal;5;4
Lineal;5;4
Lineal;5;16
Lineal;5;8
Lineal;5;23
Lineal;5;5
Lineal;5;5
Lineal;5;17
Lineal;5;6
Lineal;5;3
Lineal;5;102
Lineal;5;7
Lineal;5;3
Lineal;5;4
Lineal;5;137
Lineal;5;11
Lineal;5;6
Lineal;5;7
Lineal;5;48
Lineal;5;3
Lineal;5;41
Lineal;5;12
Lineal;5;710
Lineal;5;4
Lineal;5;48
Lineal;5;10
Lineal;5;25
Lineal;5;2
Lineal;5;24
Lineal;5;7
Lineal;5;5
Lineal;5;27
Lineal;5;9
Lineal;5;8
Lineal;5;134
Lineal;5;18
Lineal;5;10
Lineal;5;19
Lineal;5;8
Lineal;5;2
Lineal;5;6
Lineal;5;3
Lineal;5;8
Lineal;5;7
Lineal;5;5
Lineal;5;3
Lineal;5;10
Lineal;5;71
Lineal;5;19
Lineal;5;6
Lineal;5;5
Lineal;5;7
Lineal;5;3
Lineal;5;3
Lineal;5;3
Lineal;5;16
Lineal;5;3
Lineal;5;7
Lineal;5;9
Lineal;5;2
Lineal;5;4
Lineal;5;9
Lineal;5;12
Lineal;5;10
Lineal;5;15
Lineal;5;36
Lineal;5;14
Lineal;5;91
Lineal;5;10
Lineal;5;5
Lineal;5;22
Lineal;5;11
Lineal;5;29
Lineal;5;4
Lineal;5;7
Lineal;5;7
Lineal;5;2
Lineal;5;311
Lineal;5;5
Lineal;5;6
Lineal;5;4
Lineal;5;2
Lineal;5;3
Lineal;5;22
Lineal;5;10
Lineal;5;2
Lineal;5;10
Lineal;5;3
Lineal;5;36
Lineal;5;22
Lineal;5;14
Lineal;5;3
Lineal;5;18
Lineal;5;1
Lineal;5;4
Lineal;5;47
Lineal;5;9
Lineal;5;15
Lineal;5;7
Lineal;5;2
Lineal;5;6
Lineal;5;6
Lineal;5;5
Lineal;5;4
Lineal;5;10
Lineal;5;4
Lineal;5;11
Lineal;5;3
Lineal;5;7
Lineal;5;13
Lineal;5;36
Lineal;5;3
Lineal;5;204
Lineal;5;9
Lineal;5;7
Lineal;5;72
Lineal;5;4
Lineal;5;7
Lineal;5;6
Lineal;5;87
Lineal;5;4
Lineal;5;5
Lineal;5;3
Lineal;5;6
Lineal;5;2
Lineal;5;10
Lineal;5;38
Lineal;5;8
Lineal;5;152
Lineal;5;29
Lineal;5;7
Lineal;5;2
Lineal;5;3
Lineal;5;18
Lineal;5;11
Lineal;5;5
Lineal;5;11
Lineal;5;5
Lineal;5;3
Lineal;5;6
Lineal;5;17
Lineal;5;5
Lineal;5;296
Lineal;5;7
Lineal;5;40
Lineal;5;3
Lineal;5;5
Lineal;5;7
Lineal;5;4
Lineal;5;15
Lineal;5;13
Lineal;5;6
Lineal;5;1
Lineal;5;5
Lineal;5;20
Lineal;5;4
Lineal;5;15
Lineal;5;3
Lineal;5;1
Lineal;5;6
Lineal;5;6
Lineal;5;5
Lineal;5;10
Lineal;5;49
Lineal;5;7
Lineal;5;11
Lineal;5;11
Lineal;5;15
Lineal;5;2
Lineal;5;7
Lineal;5;10
Lineal;5;58
Lineal;5;9
Lineal;5;5
Lineal;5;2
Lineal;5;15
Lineal;5;7
Lineal;5;1
Lineal;5;7
Lineal;5;195
Lineal;5;6
Lineal;5;5
Lineal;5;5
Lineal;5;2
Lineal;5;22
Lineal;5;6
Lineal;5;6
Lineal;5;18
Lineal;5;3
Lineal;5;15
Lineal;5;2
Lineal;5;7
Lineal;5;5
Lineal;5;24
Lineal;5;3
Lineal;5;19247
Lineal;5;6
Lineal;5;6
Lineal;6;19
Lineal;6;6
Lineal;6;9
Lineal;6;18
Lineal;6;9
Lineal;6;5
Lineal;6;5
Lineal;6;6
Lineal;6;6
Lineal;6;37
Lineal;6;45
Lineal;6;3
Lineal;6;2
Lineal;6;6
Lineal;6;7
Lineal;6;7
Lineal;6;24
Lineal;6;3
Lineal;6;7
Lineal;6;8
Lineal;6;10
Lineal;6;7
Lineal;6;5
Lineal;6;8
Lineal;6;11
Lineal;6;38
Lineal;6;43
Lineal;6;3
Lineal;6;6
Lineal;6;12
Lineal;6;8
Lineal;6;7
Lineal;6;10
Lineal;6;15
Lineal;6;38
Lineal;6;8
Lineal;6;9
Lineal;6;4
Lineal;6;4
Lineal;6;2
Lineal;6;4
Lineal;6;6
Lineal;6;3
Lineal;6;7
Lineal;6;7
Lineal;6;8
Lineal;6;559
Lineal;6;3
Lineal;6;13
Lineal;6;5
Lineal;6;7
Lineal;6;9
Lineal;6;4
Lineal;6;17
Lineal;6;20
Lineal;6;3
Lineal;6;3
Lineal;6;3
Lineal;6;2
Lineal;6;2
Lineal;6;6
Lineal;6;9
Lineal;6;2
Lineal;6;4
Lineal;6;3
Lineal;6;4
Lineal;6;2
Lineal;6;9
Lineal;6;7
Lineal;6;4
Lineal;6;3
Lineal;6;13
Lineal;6;6
Lineal;6;5
Lineal;6;10
Lineal;6;54
Lineal;6;6
Lineal;6;6
Lineal;6;34
Lineal;6;9
Lineal;6;6
Lineal;6;13
Lineal;6;3
Lineal;6;15
Lineal;6;7
Lineal;6;16
Lineal;6;9
Lineal;6;16
Lineal;6;6
Lineal;6;2
Lineal;6;5
Lineal;6;14
Lineal;6;6
Lineal;6;27
Lineal;6;57
Lineal;6;178
Lineal;6;27
Lineal;6;6
Lineal;6;4
Lineal;6;17
Lineal;6;19
Lineal;6;8
Lineal;6;2
Lineal;6;3
Lineal;6;6
Lineal;6;3
Lineal;6;8
Lineal;6;7
Lineal;6;36
Lineal;6;12
Lineal;6;140
Lineal;6;2
Lineal;6;5
Lineal;6;21
Lineal;6;8
Lineal;6;2
Lineal;6;10
Lineal;6;5
Lineal;6;11
Lineal;6;2
Lineal;6;2
Lineal;6;23
Lineal;6;2
Lineal;6;10
Lineal;6;16
Lineal;6;4
Lineal;6;10
Lineal;6;63
Lineal;6;7
Lineal;6;4
Lineal;6;5
Lineal;6;5
Lineal;6;6
Lineal;6;12
Lineal;6;7
Lineal;6;11
Lineal;6;135
Lineal;6;6
Lineal;6;10
Lineal;6;11
Lineal;6;6
Lineal;6;16
Lineal;6;7
Lineal;6;1
Lineal;6;3
Lineal;6;3
Lineal;6;3
Lineal;6;2
Lineal;6;36
Lineal;6;22
Lineal;6;2
Lineal;6;6
Lineal;6;64
Lineal;6;8
Lineal;6;8
Lineal;6;4
Lineal;6;333
Lineal;6;3
Lineal;6;4
Lineal;6;7
Lineal;6;5
Lineal;6;2
Lineal;6;7
Lineal;6;3
Lineal;6;10
Lineal;6;3
Lineal;6;4
Lineal;6;9
Lineal;6;3
Lineal;6;3
Lineal;6;6
Lineal;6;119
Lineal;6;6
Lineal;6;38
Lineal;6;3
Lineal;6;17
Lineal;6;96
Lineal;6;80
Lineal;6;16
Lineal;6;3
Lineal;6;4
Lineal;6;159
Lineal;6;8
Lineal;6;6
Lineal;6;3
Lineal;6;7
Lineal;6;7
Lineal;6;6
Lineal;6;8
Lineal;6;6
Lineal;6;2
Lineal;6;9
Lineal;6;7
Lineal;6;90
Lineal;6;5
Lineal;6;7
Lineal;6;64
Lineal;6;3
Lineal;6;48
Lineal;6;3
Lineal;6;11
Lineal;6;58
Lineal;6;6
Lineal;6;2
Lineal;6;290
Lineal;6;61
Lineal;6;5
Lineal;6;6
Lineal;6;3
Lineal;6;6
Lineal;6;399
Lineal;6;33
Lineal;6;26
Lineal;6;8
Lineal;6;6
Lineal;6;2
Lineal;6;7
Lineal;6;2
Lineal;6;8
Lineal;6;6
Lineal;6;2
Lineal;6;4
Lineal;6;8
Lineal;6;52
Lineal;6;8
Lineal;6;19
Lineal;6;4
Lineal;6;8
Lineal;6;26
Lineal;6;4
Lineal;6;7
Lineal;6;2
Lineal;6;5
Lineal;6;25
Lineal;6;5
Lineal;6;8
Lineal;6;3
Lineal;6;14
Lineal;6;4
Lineal;6;14
Lineal;6;3
Lineal;6;13
Lineal;6;4
Lineal;6;6
Lineal;6;12
Lineal;6;7
Lineal;6;9
Lineal;6;6
Lineal;6;24
Lineal;6;3
Lineal;6;6
Lineal;6;13
Lineal;6;6
Lineal;6;4
Lineal;6;47
Lineal;6;2
Lineal;6;9
Lineal;6;8
Lineal;6;3
Lineal;6;5
Lineal;6;44
Lineal;6;4
Lineal;6;8
Lineal;6;3
Lineal;6;8
Lineal;6;14
Lineal;6;5
Lineal;6;16
Lineal;6;241
Lineal;6;7
Lineal;6;5
Lineal;6;10
Lineal;6;15
Lineal;6;8
Lineal;6;8
Lineal;6;2
Lineal;6;196
Lineal;6;4
Lineal;6;7
Lineal;6;7
Lineal;6;8
Lineal;6;11
Lineal;6;7
Lineal;6;3
Lineal;6;8
Lineal;6;4
Lineal;6;3
Lineal;6;7
Lineal;6;14
Lineal;6;43
Lineal;6;15
Lineal;6;14
Lineal;6;5
Lineal;6;5
Lineal;6;8
Lineal;6;3
Lineal;6;6
Lineal;6;9
Lineal;6;16
Lineal;6;2
Lineal;6;2
Lineal;6;8
Lineal;6;3
Lineal;6;296
Lineal;6;26
Lineal;6;4
Lineal;6;293
Lineal;6;4
Lineal;6;6
Lineal;6;8
Lineal;6;34
Lineal;6;11
Lineal;6;8
Lineal;6;13
Lineal;6;11
Lineal;6;9
Lineal;6;12
Lineal;6;4
Lineal;6;12
Lineal;6;7
Lineal;6;362
Lineal;6;24
Lineal;6;9
Lineal;6;4
Lineal;6;40
Lineal;6;6
Lineal;6;16
Lineal;6;19
Lineal;6;17
Lineal;6;7
Lineal;6;895
Lineal;6;6
Lineal;6;2
Lineal;6;7
Lineal;6;3
Lineal;6;7
Lineal;6;10
Lineal;6;18
Lineal;6;165
Lineal;6;2
Lineal;6;1
Lineal;6;15
Lineal;6;8
Lineal;6;380
Lineal;6;7
Lineal;6;15
Lineal;6;16
Lineal;6;7
Lineal;6;3
Lineal;6;24
Lineal;6;43
Lineal;6;18
Lineal;6;4
Lineal;6;5
Lineal;6;3
Lineal;6;15
Lineal;6;3
Lineal;6;16
Lineal;6;16
Lineal;6;29
Lineal;6;4
Lineal;6;10
Lineal;6;8
Lineal;6;2
Lineal;6;6
Lineal;6;3
Lineal;6;6
Lineal;6;5
Lineal;6;3
Lineal;6;46
Lineal;6;11
Lineal;6;8
Lineal;6;8
Lineal;6;1
Lineal;6;6
Lineal;6;3
Lineal;6;15
Lineal;6;2922
Lineal;6;34
Lineal;6;7
Lineal;6;6
Lineal;6;4
Lineal;6;8
Lineal;6;4
Lineal;6;185
Lineal;6;15
Lineal;6;20
Lineal;6;12
Lineal;6;25
Lineal;6;10
Lineal;6;6
Lineal;6;5
Lineal;6;34
Lineal;6;6
Lineal;6;5
Lineal;6;4
Lineal;6;6
Lineal;6;14
Lineal;6;200
Lineal;6;9
Lineal;6;10
Lineal;6;69
Lineal;6;5
Lineal;6;32
Lineal;6;58
Lineal;6;3
Lineal;6;2
Lineal;6;2
Lineal;6;11
Lineal;6;3
Lineal;6;5
Lineal;6;10
Lineal;6;13
Lineal;6;18
Lineal;6;1
Lineal;6;11
Lineal;6;5
Lineal;6;6
Lineal;6;3
Lineal;6;9
Lineal;6;3
Lineal;6;9
Lineal;6;6
Lineal;6;10
Lineal;6;34
Lineal;6;12
Lineal;6;11
Lineal;6;23
Lineal;6;13
Lineal;6;5
Lineal;6;21
Lineal;6;4
Lineal;6;9
Lineal;6;4
Lineal;6;6
Lineal;6;11
Lineal;6;8
Lineal;6;10
Lineal;6;52
Lineal;6;953
Lineal;6;3
Lineal;6;13
Lineal;6;22
Lineal;6;8
Lineal;6;11
Lineal;6;7
Lineal;6;13
Lineal;6;4
Lineal;6;3
Lineal;6;10
Lineal;6;4
Lineal;6;11
Lineal;6;3
Lineal;6;45
Lineal;6;10
Lineal;6;3
Lineal;6;10
Lineal;6;6
Lineal;6;6
Lineal;6;11
Lineal;6;9
Lineal;6;5
Lineal;6;3
Lineal;6;4
Lineal;6;2
Lineal;6;5
Lineal;6;4
Lineal;6;10
Lineal;6;4
Lineal;6;3
Lineal;6;3
Lineal;6;3
Lineal;6;7
Lineal;6;27
Lineal;6;3
Lineal;6;18
Lineal;6;10
Lineal;6;345
Lineal;6;31
Lineal;6;2
Lineal;6;4
Lineal;6;6
Lineal;6;27
Lineal;6;6
Lineal;6;3
Lineal;6;11
Lineal;6;3
Lineal;6;1047
Lineal;6;6
Lineal;6;12
Lineal;6;5
Lineal;6;10
Lineal;6;20
Lineal;6;3
Lineal;6;28
Lineal;6;4
Lineal;6;4
Lineal;6;7
Lineal;6;16
Lineal;6;7
Lineal;6;4
Lineal;6;6
Lineal;6;10
Lineal;6;6
Lineal;6;1
Lineal;6;5
Lineal;6;7
Lineal;6;4
Lineal;6;19
Lineal;6;6
Lineal;6;17
Lineal;6;4
Lineal;6;83
Lineal;6;5
Lineal;6;4
Lineal;6;3
Lineal;6;4
Lineal;6;10
Lineal;6;22
Lineal;6;4
Lineal;6;17
Lineal;6;10
Lineal;6;46
Lineal;6;4
Lineal;6;113
Lineal;6;6
Lineal;6;6
Lineal;6;5
Lineal;6;166
Lineal;6;5
Lineal;6;7
Lineal;6;7
Lineal;6;10
Lineal;6;13
Lineal;6;8
Lineal;6;3
Lineal;6;8
Lineal;6;6
Lineal;6;9
Lineal;6;59
Lineal;6;7
Lineal;6;5
Lineal;6;5
Lineal;6;13
Lineal;6;109
Lineal;6;2
Lineal;6;369
Lineal;6;9
Lineal;6;4
Lineal;6;19
Lineal;6;5
Lineal;6;67
Lineal;6;4
Lineal;6;8
Lineal;6;3
Lineal;6;6
Lineal;6;9
Lineal;6;10
Lineal;6;19
Lineal;6;7
Lineal;6;5
Lineal;6;6
Lineal;6;21
Lineal;6;2
Lineal;6;4
Lineal;6;6
Lineal;6;10
Lineal;6;1
Lineal;6;6
Lineal;6;3
Lineal;6;6
Lineal;6;20
Lineal;6;4
Lineal;6;5
Lineal;6;3
Lineal;6;2
Lineal;6;11
Lineal;6;6
Lineal;6;76
Lineal;6;5
Lineal;6;5
Lineal;6;2
Lineal;6;9
Lineal;6;10
Lineal;6;11
Lineal;6;7
Lineal;6;16
Lineal;6;4
Lineal;6;23
Lineal;6;10
Lineal;6;7
Lineal;6;7
Lineal;6;17
Lineal;6;9
Lineal;6;4
Lineal;6;5
Lineal;6;11
Lineal;6;6
Lineal;6;23
Lineal;6;4
Lineal;6;4
Lineal;6;2
Lineal;6;7
Lineal;6;14
Lineal;6;12
Lineal;6;3
Lineal;6;3
Lineal;6;6
Lineal;6;5
Lineal;6;8
Lineal;6;37
Lineal;6;36
Lineal;6;4
Lineal;6;4
Lineal;6;6
Lineal;6;2
Lineal;6;12
Lineal;6;22
Lineal;6;18
Lineal;6;5
Lineal;6;17
Lineal;6;3
Lineal;6;9
Lineal;6;16
Lineal;6;2
Lineal;6;7
Lineal;6;10
Lineal;6;2
Lineal;6;9
Lineal;6;23
Lineal;6;3
Lineal;6;18
Lineal;6;7
Lineal;6;7
Lineal;6;4
Lineal;6;16
Lineal;6;5
Lineal;6;8
Lineal;6;6
Lineal;6;2
Lineal;6;6
Lineal;6;2
Lineal;6;7
Lineal;6;11
Lineal;6;33
Lineal;6;6
Lineal;6;10
Lineal;6;15
Lineal;6;145
Lineal;6;17
Lineal;6;6
Lineal;6;68
Lineal;6;7
Lineal;6;5
Lineal;6;17
Lineal;6;16
Lineal;6;4
Lineal;6;3
Lineal;6;3
Lineal;6;4
Lineal;6;7
Lineal;6;6
Lineal;6;7
Lineal;6;3
Lineal;6;3
Lineal;6;29
Lineal;6;33
Lineal;6;50
Lineal;6;3
Lineal;6;22
Lineal;6;21
Lineal;6;2
Lineal;6;22
Lineal;6;17
Lineal;6;13
Lineal;6;3
Lineal;6;6
Lineal;6;36
Lineal;6;10
Lineal;6;57
Lineal;6;9
Lineal;6;3
Lineal;6;14
Lineal;6;130
Lineal;6;6
Lineal;6;7
Lineal;6;14
Lineal;6;5
Lineal;6;142
Lineal;6;3
Lineal;6;10
Lineal;6;12
Lineal;6;5
Lineal;6;17
Lineal;6;4
Lineal;6;15
Lineal;6;14
Lineal;6;50
Lineal;6;13
Lineal;6;3
Lineal;6;21
Lineal;6;76
Lineal;6;3
Lineal;6;8
Lineal;6;29
Lineal;6;5
Lineal;6;3
Lineal;6;6
Lineal;6;3
Lineal;6;442
Lineal;6;4
Lineal;6;8
Lineal;6;37
Lineal;6;4
Lineal;6;10
Lineal;6;3
Lineal;6;3
Lineal;6;42
Lineal;6;3
Lineal;6;133
Lineal;6;8
Lineal;6;8
Lineal;6;5
Lineal;6;48
Lineal;6;21
Lineal;6;4
Lineal;6;15
Lineal;6;9
Lineal;6;23
Lineal;6;7
Lineal;6;4
Lineal;6;8
Lineal;6;12
Lineal;6;3
Lineal;6;19
Lineal;6;8
Lineal;6;5
Lineal;6;35
Lineal;6;12
Lineal;6;3
Lineal;6;62
Lineal;6;6
Lineal;6;11
Lineal;6;4
Lineal;6;5
Lineal;6;2
Lineal;6;3
Lineal;6;7
Lineal;6;11
Lineal;6;9
Lineal;6;4
Lineal;6;9
Lineal;6;4
Lineal;6;8
Lineal;6;85
Lineal;6;6
Lineal;6;2
Lineal;6;5
Lineal;6;13
Lineal;6;13
Lineal;6;36
Lineal;6;5
Lineal;6;5
Lineal;6;34
Lineal;6;8
Lineal;6;3
Lineal;6;29
Lineal;6;14
Lineal;6;5
Lineal;6;7
Lineal;6;13
Lineal;6;4
Lineal;6;5
Lineal;6;50
Lineal;6;10
Lineal;6;9
Lineal;6;4
Lineal;6;8
Lineal;6;4
Lineal;6;5
Lineal;6;7
Lineal;6;26
Lineal;6;60
Lineal;6;5
Lineal;6;10
Lineal;6;3
Lineal;6;5
Lineal;6;12
Lineal;6;31
Lineal;6;2
Lineal;6;5
Lineal;6;9
Lineal;6;29
Lineal;6;9
Lineal;6;2
Lineal;6;19
Lineal;6;4
Lineal;6;33
Lineal;6;11
Lineal;6;4
Lineal;6;100
Lineal;6;4
Lineal;6;9
Lineal;6;5
Lineal;6;6
Lineal;6;3
Lineal;6;4
Lineal;6;8
Lineal;6;3
Lineal;6;5
Lineal;6;28
Lineal;6;6
Lineal;6;3
Lineal;6;10
Lineal;6;5
Lineal;6;2
Lineal;6;7
Lineal;6;3
Lineal;6;3
Lineal;6;3
Lineal;6;2
Lineal;6;21
Lineal;6;9
Lineal;6;3
Lineal;6;4
Lineal;6;10
Lineal;6;9
Lineal;6;5
Lineal;6;9
Lineal;6;16
Lineal;6;2
Lineal;6;4416
Lineal;6;8
Lineal;6;7
Lineal;6;8
Lineal;6;8
Lineal;6;3
Lineal;6;70
Lineal;6;4
Lineal;6;168
Lineal;6;5
Lineal;6;1
Lineal;6;5
Lineal;6;9
Lineal;6;5
Lineal;6;332
Lineal;6;13
Lineal;6;9
Lineal;6;29
Lineal;6;4
Lineal;6;6
Lineal;6;6
Lineal;6;6
Lineal;6;3
Lineal;6;27
Lineal;6;4
Lineal;6;3
Lineal;6;2
Lineal;6;3
Lineal;6;4
Lineal;6;5
Lineal;6;9
Lineal;6;6
Lineal;6;27
Lineal;6;1
Lineal;6;3
Lineal;6;3
Lineal;6;8
Lineal;6;38
Lineal;6;10
Lineal;6;9
Lineal;6;6
Lineal;6;10
Lineal;6;53
Lineal;6;25
Lineal;6;10
Lineal;6;4
Lineal;6;3
Lineal;6;3
Lineal;6;5
Lineal;6;203
Lineal;6;2
Lineal;6;1
Lineal;6;6
Lineal;6;15
Lineal;6;3
Lineal;6;9
Lineal;6;43
Lineal;6;11
Lineal;6;19
Lineal;6;7
Lineal;6;2
Lineal;6;4
Lineal;6;15
Lineal;6;5
Lineal;6;123
Lineal;6;3
Lineal;6;6
Lineal;6;6
Lineal;6;6
Lineal;6;11
Lineal;6;6
Lineal;6;5
Lineal;6;8
Lineal;6;4
Lineal;6;27
Lineal;6;3
Lineal;6;3217
Lineal;6;2
Lineal;6;10
Lineal;6;3
Lineal;6;148
Lineal;6;3
Lineal;6;5
Lineal;6;8
Lineal;6;4
Lineal;6;8
Lineal;6;4
Lineal;6;7
Lineal;6;2
Lineal;6;5
Lineal;6;96
Lineal;6;4
Lineal;6;18
Lineal;6;7
Lineal;6;7
Lineal;6;5
Lineal;6;6
Lineal;6;3
Lineal;6;181
Lineal;6;7
Lineal;6;72
Lineal;6;152
Lineal;6;5
Lineal;6;12
Lineal;6;41
Lineal;6;115
Lineal;6;2
Lineal;6;13
Lineal;6;34
Lineal;6;70
Lineal;6;18
Lineal;6;7
Lineal;6;5
Lineal;6;137
Lineal;6;8
Lineal;6;7
Lineal;6;7
Lineal;6;4
Lineal;6;211
Lineal;6;15
Lineal;6;13
Lineal;6;15
Lineal;6;13
Lineal;6;17
Lineal;6;4
Lineal;6;10
Lineal;6;13
Lineal;6;8
Lineal;6;45
Lineal;6;6
Lineal;6;9
Lineal;6;4
Lineal;6;3
Lineal;6;3
Lineal;6;8
Lineal;6;3
Lineal;6;39
Lineal;6;4
Lineal;6;74
Lineal;6;2
Lineal;6;49
Lineal;6;9
Lineal;6;7
Lineal;6;4
Lineal;6;5
Lineal;6;5
Lineal;6;21
Lineal;6;124
Lineal;6;4
Lineal;6;4
Lineal;6;8
Lineal;6;3
Lineal;6;3
Lineal;6;5
Lineal;6;5
Lineal;6;3
Lineal;6;10
Lineal;6;8
Lineal;6;9
Lineal;6;14
Lineal;6;5
Lineal;6;13
Lineal;6;5
Lineal;6;8
Lineal;6;9
Lineal;6;4
Lineal;6;6
Lineal;6;20
Lineal;6;3
Lineal;7;5
Lineal;7;29
Lineal;7;2
Lineal;7;50
Lineal;7;16
Lineal;7;3
Lineal;7;12
Lineal;7;20
Lineal;7;12
Lineal;7;4
Lineal;7;5
Lineal;7;8
Lineal;7;4
Lineal;7;7
Lineal;7;6
Lineal;7;5
Lineal;7;4
Lineal;7;3
Lineal;7;7
Lineal;7;10
Lineal;7;3
Lineal;7;29
Lineal;7;6
Lineal;7;6
Lineal;7;8
Lineal;7;47
Lineal;7;7
Lineal;7;6
Lineal;7;8
Lineal;7;3
Lineal;7;47
Lineal;7;1
Lineal;7;4
Lineal;7;4
Lineal;7;6
Lineal;7;91
Lineal;7;32
Lineal;7;4
Lineal;7;3
Lineal;7;24
Lineal;7;7
Lineal;7;6
Lineal;7;3
Lineal;7;4
Lineal;7;38
Lineal;7;8
Lineal;7;137
Lineal;7;38
Lineal;7;3
Lineal;7;2
Lineal;7;7
Lineal;7;7
Lineal;7;7
Lineal;7;5
Lineal;7;10
Lineal;7;3
Lineal;7;9
Lineal;7;42
Lineal;7;9
Lineal;7;6
Lineal;7;45
Lineal;7;4
Lineal;7;8
Lineal;7;18
Lineal;7;4
Lineal;7;35
Lineal;7;8
Lineal;7;15
Lineal;7;12
Lineal;7;3
Lineal;7;21
Lineal;7;7
Lineal;7;14
Lineal;7;5
Lineal;7;10
Lineal;7;5
Lineal;7;3
Lineal;7;4
Lineal;7;5
Lineal;7;4
Lineal;7;5
Lineal;7;6
Lineal;7;8
Lineal;7;7
